"Address","Packets","Bytes","Tx Packets","Tx Bytes","Rx Packets","Rx Bytes"
"04:00:50:a7:ff:ff",10,334,8,260,2,74
"04:00:50:aa:ff:ff",2,74,0,0,2,74
"04:00:50:ab:00:00",3,108,0,0,3,108
"04:00:50:ab:3f:00",3,108,0,0,3,108
"04:00:50:ab:58:1c",1,38,0,0,1,38
"04:00:50:ab:ff:1f",4,136,0,0,4,136
"04:00:50:ab:ff:ff",20,728,13,472,7,256
"04:00:50:ad:ff:ff",5,170,5,170,0,0
"04:00:50:af:ff:ff",2,74,2,74,0,0
"04:00:50:b0:ff:ff",3,108,3,108,0,0
"04:00:50:b1:ff:ff",3,108,3,108,0,0
"04:00:50:b2:ff:ff",6,216,6,216,0,0
"04:00:50:b6:ff:ff",1,46,1,46,0,0
"04:00:50:b7:ff:ff",5,170,5,170,0,0
"04:00:50:bb:ff:ff",16,556,16,556,0,0
"04:00:50:bd:ff:ff",4,148,4,148,0,0
"04:00:50:bf:ff:ff",9,288,9,288,0,0
"04:00:50:c0:ff:ff",1,46,1,46,0,0
"04:00:50:c2:ff:ff",1,46,1,46,0,0
"04:00:50:c3:ff:ff",3,108,3,108,0,0
"04:00:50:c6:00:00",1,46,0,0,1,46
"04:00:50:c6:ff:ff",3,102,3,102,0,0
"04:00:50:c9:ff:ff",3,108,3,108,0,0
"04:00:50:ce:ff:ff",3,108,0,0,3,108
"04:00:50:d4:ff:ff",6,210,0,0,6,210
"04:00:50:d6:ff:ff",2,92,2,92,0,0
"04:00:50:d8:ff:ff",3,102,3,102,0,0
"04:00:50:db:ff:ff",1,46,1,46,0,0
"04:00:50:e2:ff:ff",3,108,3,108,0,0
"04:00:50:e4:ff:ff",3,102,3,102,0,0
"04:00:50:e8:ff:ff",4,148,4,148,0,0
"04:00:50:ef:ff:ff",3,108,3,108,0,0
"04:00:50:f0:ff:ff",1,46,1,46,0,0
"04:00:50:f6:ff:ff",3,102,3,102,0,0
"04:00:50:f9:ff:ff",2,74,2,74,0,0
"04:00:50:fa:ff:ff",3,108,3,108,0,0
"04:00:50:fc:00:00",1,46,1,46,0,0
"04:00:50:fe:ff:ff",4,136,4,136,0,0
"04:00:50:ff:ff:ff",2,74,2,74,0,0
"04:00:60:00:ff:ff",3,108,3,108,0,0
"04:00:60:02:ff:ff",1,46,0,0,1,46
"04:00:60:08:81:d8",14,484,14,484,0,0
"04:00:60:09:32:8c",1,38,1,38,0,0
"04:00:60:0a:a5:9f",2,76,2,76,0,0
"04:00:60:0a:ff:ff",1,46,1,46,0,0
"04:00:60:0b:81:d8",1,38,1,38,0,0
"04:00:60:0b:9d:31",2,76,2,76,0,0
"04:00:60:0d:ff:ff",3,102,0,0,3,102
"04:00:60:10:ff:ff",3,102,0,0,3,102
"04:00:60:13:ff:ff",8,272,8,272,0,0
"04:00:60:16:ff:ff",4,136,4,136,0,0
"04:00:60:18:ff:ff",9,288,9,288,0,0
"04:00:60:19:ff:ff",3,102,3,102,0,0
"04:00:60:1a:ff:ff",1,46,0,0,1,46
"04:00:60:20:ff:ff",5,170,5,170,0,0
"04:00:60:22:ff:ff",5,176,5,176,0,0
"04:00:60:24:ff:ff",1,46,1,46,0,0
"04:00:60:29:ff:ff",3,108,3,108,0,0
"04:00:60:2e:ff:ff",1,46,1,46,0,0
"04:00:60:2f:ff:ff",6,198,6,198,0,0
"04:00:60:30:ff:ff",1,46,1,46,0,0
"04:00:60:31:ff:ff",5,164,0,0,5,164
"04:00:60:34:ff:ff",1,38,0,0,1,38
"04:00:60:35:ff:ff",1,46,0,0,1,46
"04:00:60:36:ff:ff",2,80,2,80,0,0
"04:00:60:3a:00:00",1,38,0,0,1,38
"04:00:60:3c:00:00",1,38,0,0,1,38
"04:00:60:3f:00:00",1,38,0,0,1,38
"04:00:60:43:00:00",3,114,0,0,3,114
"04:00:60:43:28:94",1,38,1,38,0,0
"04:00:60:43:58:1c",1,38,0,0,1,38
"04:00:60:43:ff:ff",2,84,2,84,0,0
"04:00:60:46:ff:ff",5,176,5,176,0,0
"04:00:60:47:ff:ff",5,170,5,170,0,0
"04:00:60:48:ff:ff",3,108,3,108,0,0
"04:00:60:4a:ff:ff",12,396,12,396,0,0
"04:00:60:4e:ff:ff",6,198,6,198,0,0
"04:00:60:53:ff:ff",4,136,0,0,4,136
"04:00:60:56:ff:ff",1,46,1,46,0,0
"04:00:60:57:ff:ff",3,108,0,0,3,108
"04:00:60:58:ff:ff",4,136,4,136,0,0
"04:00:60:5a:ff:ff",8,272,0,0,8,272
"04:00:60:5c:ff:ff",3,108,3,108,0,0
"04:00:60:62:ff:ff",2,74,0,0,2,74
"04:00:60:68:ff:ff",5,164,5,164,0,0
"04:00:60:69:ff:ff",3,108,3,108,0,0
"04:00:60:6b:ff:ff",3,108,3,108,0,0
"04:00:60:6e:00:00",1,46,0,0,1,46
"04:00:60:6f:00:00",5,170,0,0,5,170
"04:00:60:6f:ff:ff",1,46,1,46,0,0
"04:00:60:70:00:00",1,46,0,0,1,46
"04:00:60:70:ff:ff",5,182,5,182,0,0
"04:00:60:72:ff:ff",1,46,1,46,0,0
"04:00:60:74:ff:ff",5,170,0,0,5,170
"04:00:60:79:ff:ff",3,102,3,102,0,0
"04:00:60:7b:00:00",1,46,0,0,1,46
"04:00:60:80:ff:ff",3,126,3,126,0,0
"04:00:60:81:ff:ff",3,108,3,108,0,0
"04:00:60:82:00:00",1,46,1,46,0,0
"04:00:60:87:ff:ff",4,136,4,136,0,0
"04:00:60:89:ff:ff",3,108,3,108,0,0
"04:00:60:8e:00:00",1,46,1,46,0,0
"04:00:60:92:ff:ff",16,544,12,414,4,130
"04:00:60:95:ff:ff",1,46,0,0,1,46
"04:00:60:97:ff:ff",2,74,2,74,0,0
"04:00:60:9d:ff:ff",1,46,1,46,0,0
"04:00:60:a1:ff:ff",1,46,1,46,0,0
"04:00:60:a3:ff:ff",1,46,1,46,0,0
"04:00:60:a4:ff:ff",16,562,16,562,0,0
"04:00:60:a9:ff:ff",3,108,3,108,0,0
"04:00:60:b0:00:00",1,46,1,46,0,0
"04:00:60:b4:ff:ff",8,308,8,308,0,0
"04:00:60:b6:ff:ff",2,74,2,74,0,0
"04:00:60:b8:ff:ff",2,74,2,74,0,0
"04:00:60:b9:ff:ff",3,102,3,102,0,0
"04:00:60:ba:ff:ff",6,228,6,228,0,0
"04:00:60:bb:ff:ff",5,182,5,182,0,0
"04:00:60:be:ff:ff",1,46,1,46,0,0
"04:00:60:c0:ff:ff",3,102,3,102,0,0
"04:00:60:c2:ff:ff",1,46,0,0,1,46
"04:00:60:c5:00:00",6,210,6,210,0,0
"04:00:60:c6:ff:ff",3,108,3,108,0,0
"04:00:60:cd:ff:ff",1,46,1,46,0,0
"04:00:60:d2:ff:ff",1,46,1,46,0,0
"04:00:60:d4:ff:ff",1,46,1,46,0,0
"04:00:60:d6:ff:ff",11,374,11,374,0,0
"04:00:60:d7:ff:ff",3,108,0,0,3,108
"04:00:60:db:ff:ff",3,108,3,108,0,0
"04:00:60:dc:ff:ff",7,238,7,238,0,0
"04:00:60:dd:ff:ff",5,182,5,182,0,0
"04:00:60:de:ff:ff",4,154,4,154,0,0
"04:00:60:e0:ff:ff",4,148,0,0,4,148
"04:00:60:e5:ff:ff",2,92,1,46,1,46
"04:00:60:e6:ff:ff",3,108,3,108,0,0
"04:00:60:f5:ff:ff",4,142,4,142,0,0
"04:00:60:f7:ff:ff",3,108,3,108,0,0
"04:00:60:f9:ff:ff",1,46,1,46,0,0
"04:00:60:ff:ff:ff",6,210,6,210,0,0
"04:00:70:02:ff:ff",3,108,3,108,0,0
"04:00:70:09:32:8c",2,76,2,76,0,0
"04:00:70:0a:99:bc",1,38,1,38,0,0
"04:00:70:0b:9d:31",1,38,1,38,0,0
"04:00:70:0b:ff:ff",3,108,3,108,0,0
"04:00:70:11:ff:ff",4,136,4,136,0,0
"04:00:70:16:ff:ff",2,74,0,0,2,74
"04:00:70:17:ff:ff",4,154,4,154,0,0
"04:00:70:18:ff:ff",4,136,4,136,0,0
"04:00:70:19:ff:ff",5,200,5,200,0,0
"04:00:70:1a:ff:ff",2,74,2,74,0,0
"04:00:70:1d:ff:ff",3,126,1,46,2,80
"04:00:70:27:ff:ff",3,108,0,0,3,108
"04:00:70:28:ff:ff",7,244,7,244,0,0
"04:00:70:2c:00:00",3,108,0,0,3,108
"04:00:70:30:ff:ff",3,102,3,102,0,0
"04:00:70:31:ff:ff",3,102,3,102,0,0
"04:00:70:34:00:00",4,140,0,0,4,140
"04:00:70:34:ff:ff",2,74,0,0,2,74
"04:00:70:35:81:d8",1,38,1,38,0,0
"04:00:70:37:ff:ff",1,46,1,46,0,0
"04:00:70:3a:ff:ff",2,74,2,74,0,0
"04:00:70:3c:00:00",1,38,0,0,1,38
"04:00:70:3d:00:00",1,38,0,0,1,38
"04:00:70:3e:00:00",1,38,0,0,1,38
"04:00:70:3f:00:00",1,38,0,0,1,38
"04:00:70:43:00:00",9,342,2,76,7,266
"04:00:70:43:28:94",1,38,1,38,0,0
"04:00:70:45:58:1c",1,38,0,0,1,38
"04:00:70:45:ff:ff",1,46,1,46,0,0
"04:00:70:4b:ff:ff",3,108,3,108,0,0
"04:00:70:5e:ff:ff",4,136,0,0,4,136
"04:00:70:68:ff:ff",3,108,3,108,0,0
"04:00:70:6b:ff:ff",3,108,3,108,0,0
"04:00:70:6d:ff:ff",3,108,3,108,0,0
"04:00:70:6f:ff:ff",3,108,3,108,0,0
"04:00:70:70:00:00",2,74,0,0,2,74
"04:00:70:72:00:00",1,46,0,0,1,46
"04:00:70:7b:00:00",1,46,0,0,1,46
"04:00:70:80:ff:ff",1,46,1,46,0,0
"04:00:70:81:00:00",1,46,1,46,0,0
"04:00:70:82:00:00",1,46,0,0,1,46
"04:00:70:83:ff:ff",4,136,4,136,0,0
"04:00:70:84:ff:ff",2,80,2,80,0,0
"04:00:70:89:ff:ff",4,136,4,136,0,0
"04:00:70:8e:ff:ff",3,102,3,102,0,0
"04:00:70:91:ff:ff",1,46,1,46,0,0
"04:00:70:92:ff:ff",2,74,0,0,2,74
"04:00:70:98:ff:ff",1,46,1,46,0,0
"04:00:70:9a:ff:ff",3,108,3,108,0,0
"04:00:70:a0:ff:ff",3,108,3,108,0,0
"04:00:70:a1:ff:ff",1,46,1,46,0,0
"04:00:70:a2:ff:ff",1,46,1,46,0,0
"04:00:70:a7:ff:ff",12,414,12,414,0,0
"04:00:70:aa:ff:ff",3,108,0,0,3,108
"04:00:70:af:ff:ff",1,46,1,46,0,0
"04:00:70:b0:ff:ff",3,102,3,102,0,0
"04:00:70:b1:ff:ff",4,136,4,136,0,0
"04:00:70:b5:ff:ff",9,300,9,300,0,0
"04:00:70:b6:ff:ff",2,74,2,74,0,0
"04:00:70:bf:ff:ff",4,136,4,136,0,0
"04:00:70:c0:ff:ff",1,46,1,46,0,0
"04:00:70:c2:ff:ff",10,352,10,352,0,0
"04:00:70:c5:ff:ff",3,138,2,92,1,46
"04:00:70:c6:ff:ff",6,198,6,198,0,0
"04:00:70:c8:ff:ff",2,74,2,74,0,0
"04:00:70:c9:ff:ff",1,46,1,46,0,0
"04:00:70:d0:ff:ff",3,102,0,0,3,102
"04:00:70:d1:00:00",2,74,0,0,2,74
"04:00:70:d1:ff:ff",4,136,4,136,0,0
"04:00:70:d6:ff:ff",3,102,3,102,0,0
"04:00:70:d8:00:00",3,108,0,0,3,108
"04:00:70:dc:ff:ff",1,46,1,46,0,0
"04:00:70:e2:ff:ff",3,108,3,108,0,0
"04:00:70:e3:ff:ff",3,108,0,0,3,108
"04:00:70:e6:ff:ff",3,108,3,108,0,0
"04:00:70:ec:ff:ff",5,182,5,182,0,0
"04:00:70:ee:ff:ff",4,136,4,136,0,0
"04:00:70:f9:ff:ff",1,46,1,46,0,0
"04:00:70:fe:ff:ff",1,46,1,46,0,0
"04:00:80:01:ff:ff",1,46,1,46,0,0
"04:00:80:04:ff:ff",4,154,4,154,0,0
"04:00:80:08:1a:7e",2,76,2,76,0,0
"04:00:80:09:81:d8",2,76,2,76,0,0
"04:00:80:0a:81:d8",5,176,5,176,0,0
"04:00:80:0a:ff:ff",3,108,3,108,0,0
"04:00:80:0b:a1:70",7,242,7,242,0,0
"04:00:80:18:ff:ff",10,352,10,352,0,0
"04:00:80:22:ff:ff",6,210,6,210,0,0
"04:00:80:25:ff:ff",1,46,1,46,0,0
"04:00:80:2c:ff:ff",6,216,6,216,0,0
"04:00:80:2e:ff:ff",3,108,3,108,0,0
"04:00:80:30:ff:ff",3,108,3,108,0,0
"04:00:80:31:ff:ff",3,120,1,46,2,74
"04:00:80:36:00:00",1,38,0,0,1,38
"04:00:80:3b:00:00",1,38,0,0,1,38
"04:00:80:3d:ff:ff",3,108,3,108,0,0
"04:00:80:3f:00:00",1,38,0,0,1,38
"04:00:80:3f:ff:ff",6,198,6,198,0,0
"04:00:80:48:ff:ff",3,108,3,108,0,0
"04:00:80:49:ff:ff",8,254,8,254,0,0
"04:00:80:57:ff:ff",2,74,2,74,0,0
"04:00:80:5a:ff:ff",16,538,0,0,16,538
"04:00:80:6d:ff:ff",1,46,1,46,0,0
"04:00:80:73:00:00",1,46,1,46,0,0
"04:00:80:75:00:00",2,74,2,74,0,0
"04:00:80:7e:00:00",1,46,0,0,1,46
"04:00:80:81:00:00",1,46,1,46,0,0
"04:00:80:82:ff:ff",1,46,1,46,0,0
"04:00:80:87:ff:ff",3,102,3,102,0,0
"04:00:80:88:ff:ff",1,46,1,46,0,0
"04:00:80:8f:ff:ff",3,108,3,108,0,0
"04:00:80:94:ff:ff",3,108,3,108,0,0
"04:00:80:98:ff:ff",3,108,3,108,0,0
"04:00:80:99:ff:ff",6,198,6,198,0,0
"04:00:80:9b:fe:ff",1,46,1,46,0,0
"04:00:80:a6:ff:ff",7,262,5,188,2,74
"04:00:80:a7:ff:ff",4,136,4,136,0,0
"04:00:80:a8:ff:ff",4,148,4,148,0,0
"04:00:80:ac:ff:ff",1,46,1,46,0,0
"04:00:80:ad:ff:ff",5,170,5,170,0,0
"04:00:80:ae:ff:ff",3,108,3,108,0,0
"04:00:80:b0:ff:ff",2,74,2,74,0,0
"04:00:80:b1:00:00",3,108,3,108,0,0
"04:00:80:b2:ff:ff",3,108,3,108,0,0
"04:00:80:b3:ff:ff",20,686,20,686,0,0
"04:00:80:b6:ff:ff",1,46,1,46,0,0
"04:00:80:ba:ff:ff",4,130,4,130,0,0
"04:00:80:bb:ff:ff",5,164,5,164,0,0
"04:00:80:be:ff:ff",1,46,1,46,0,0
"04:00:80:c4:ff:ff",2,92,2,92,0,0
"04:00:80:cb:ff:ff",3,102,3,102,0,0
"04:00:80:cd:00:00",3,114,3,114,0,0
"04:00:80:cd:ff:ff",1,46,1,46,0,0
"04:00:80:d2:ff:ff",1,46,1,46,0,0
"04:00:80:d3:ff:ff",1,46,0,0,1,46
"04:00:80:d6:ff:ff",3,102,3,102,0,0
"04:00:80:d8:ff:ff",2,74,2,74,0,0
"04:00:80:d9:ff:ff",5,164,5,164,0,0
"04:00:80:da:ff:ff",1,46,0,0,1,46
"04:00:80:db:ff:ff",7,244,7,244,0,0
"04:00:80:dd:ff:ff",1,46,1,46,0,0
"04:00:80:de:ff:ff",3,108,3,108,0,0
"04:00:80:e1:ff:ff",4,136,4,136,0,0
"04:00:80:ee:ff:ff",1,46,1,46,0,0
"04:00:80:f0:ff:ff",2,80,2,80,0,0
"04:00:80:f8:ff:ff",3,102,3,102,0,0
"04:00:80:f9:ff:ff",1,46,1,46,0,0
"04:00:80:fe:ff:ff",1,46,1,46,0,0
"04:00:90:01:ff:ff",5,176,1,46,4,130
"04:00:90:02:ff:ff",3,108,3,108,0,0
"04:00:90:04:ff:ff",3,108,3,108,0,0
"04:00:90:08:25:72",3,100,3,100,0,0
"04:00:90:08:81:d8",1,38,1,38,0,0
"04:00:90:08:9a:bd",1,38,1,38,0,0
"04:00:90:0a:11:31",2,76,2,76,0,0
"04:00:90:0a:81:d8",2,76,2,76,0,0
"04:00:90:0b:81:d8",4,152,4,152,0,0
"04:00:90:0c:ff:ff",3,108,0,0,3,108
"04:00:90:0e:ff:ff",1,46,1,46,0,0
"04:00:90:11:ff:ff",2,74,2,74,0,0
"04:00:90:16:ff:ff",2,74,2,74,0,0
"04:00:90:1f:00:00",1,46,0,0,1,46
"04:00:90:2b:ff:ff",3,108,3,108,0,0
"04:00:90:2c:00:00",1,46,0,0,1,46
"04:00:90:2d:00:00",1,46,0,0,1,46
"04:00:90:2f:ff:ff",4,136,4,136,0,0
"04:00:90:31:00:00",1,46,0,0,1,46
"04:00:90:31:ff:ff",5,188,5,188,0,0
"04:00:90:32:ff:ff",15,498,15,498,0,0
"04:00:90:38:00:00",1,38,0,0,1,38
"04:00:90:38:ff:ff",3,108,3,108,0,0
"04:00:90:3a:ff:ff",3,108,3,108,0,0
"04:00:90:3f:01:00",1,38,0,0,1,38
"04:00:90:3f:ff:ff",4,146,3,108,1,38
"04:00:90:43:ff:ff",4,136,4,136,0,0
"04:00:90:4e:ff:ff",4,154,4,154,0,0
"04:00:90:4f:ff:ff",4,136,4,136,0,0
"04:00:90:50:ff:ff",7,244,7,244,0,0
"04:00:90:57:ff:ff",7,244,1,46,6,198
"04:00:90:5a:ff:ff",8,278,3,108,5,170
"04:00:90:65:ff:ff",2,74,0,0,2,74
"04:00:90:68:ff:ff",1,46,1,46,0,0
"04:00:90:6c:ff:ff",4,136,4,136,0,0
"04:00:90:6f:00:00",1,46,0,0,1,46
"04:00:90:72:00:00",1,46,0,0,1,46
"04:00:90:73:00:00",1,46,1,46,0,0
"04:00:90:75:00:00",2,92,1,46,1,46
"04:00:90:7d:ff:ff",4,160,4,160,0,0
"04:00:90:7e:00:00",1,46,0,0,1,46
"04:00:90:7f:00:00",1,46,0,0,1,46
"04:00:90:80:ff:ff",4,136,0,0,4,136
"04:00:90:81:00:00",1,46,1,46,0,0
"04:00:90:83:ff:ff",2,74,2,74,0,0
"04:00:90:88:ff:ff",19,622,19,622,0,0
"04:00:90:8e:ff:ff",1,46,1,46,0,0
"04:00:90:94:ff:ff",13,466,13,466,0,0
"04:00:90:97:ff:ff",1,46,1,46,0,0
"04:00:90:9b:ff:ff",3,114,0,0,3,114
"04:00:90:9e:ff:ff",4,142,4,142,0,0
"04:00:90:a5:ff:ff",2,74,2,74,0,0
"04:00:90:a6:ff:ff",3,108,0,0,3,108
"04:00:90:a8:ff:ff",2,74,2,74,0,0
"04:00:90:aa:ff:ff",5,188,5,188,0,0
"04:00:90:ac:ff:ff",3,102,0,0,3,102
"04:00:90:b0:ff:ff",3,108,3,108,0,0
"04:00:90:b5:ff:ff",3,102,3,102,0,0
"04:00:90:b7:ff:ff",3,108,0,0,3,108
"04:00:90:b9:ff:ff",1,46,1,46,0,0
"04:00:90:bb:ff:ff",4,136,4,136,0,0
"04:00:90:be:ff:ff",1,46,1,46,0,0
"04:00:90:c5:ff:ff",3,108,3,108,0,0
"04:00:90:c7:ff:ff",1,46,1,46,0,0
"04:00:90:ca:ff:ff",3,108,3,108,0,0
"04:00:90:cb:ff:ff",2,74,2,74,0,0
"04:00:90:cd:ff:ff",3,108,3,108,0,0
"04:00:90:ce:ff:ff",1,46,0,0,1,46
"04:00:90:d0:ff:ff",3,108,3,108,0,0
"04:00:90:d7:ff:ff",1,46,1,46,0,0
"04:00:90:d8:ff:ff",4,154,4,154,0,0
"04:00:90:da:ff:ff",3,108,0,0,3,108
"04:00:90:db:ff:ff",9,318,9,318,0,0
"04:00:90:e3:ff:ff",3,108,0,0,3,108
"04:00:90:e4:ff:ff",3,120,1,46,2,74
"04:00:90:e5:ff:ff",9,318,8,272,1,46
"04:00:90:e6:ff:ff",1,46,1,46,0,0
"04:00:90:e9:ff:ff",7,238,7,238,0,0
"04:00:90:ec:ff:ff",3,108,3,108,0,0
"04:00:90:ed:ff:ff",3,108,3,108,0,0
"04:00:90:ee:ff:ff",3,108,3,108,0,0
"04:00:90:f3:ff:ff",1,46,1,46,0,0
"04:00:90:f5:ff:ff",5,176,5,176,0,0
"04:00:90:f6:ff:ff",3,102,0,0,3,102
"04:00:90:f8:ff:ff",2,74,2,74,0,0
"04:00:90:fa:ff:ff",4,136,4,136,0,0
"04:00:90:fb:ff:ff",4,154,0,0,4,154
"04:00:90:ff:ff:ff",3,108,3,108,0,0
"04:00:a0:01:ff:ff",2,74,2,74,0,0
"04:00:a0:09:2c:b0",2,76,2,76,0,0
"04:00:a0:0a:11:31",2,76,2,76,0,0
"04:00:a0:0a:ff:ff",3,108,3,108,0,0
"04:00:a0:0b:81:d8",15,522,15,522,0,0
"04:00:a0:0b:bf:52",1,38,1,38,0,0
"04:00:a0:0c:ff:ff",3,102,0,0,3,102
"04:00:a0:0e:ff:ff",2,74,2,74,0,0
"04:00:a0:13:ff:ff",1,46,0,0,1,46
"04:00:a0:15:ff:ff",2,74,2,74,0,0
"04:00:a0:16:ff:ff",3,108,0,0,3,108
"04:00:a0:19:ff:ff",3,108,3,108,0,0
"04:00:a0:1a:ff:ff",1,46,1,46,0,0
"04:00:a0:1b:ff:ff",3,102,3,102,0,0
"04:00:a0:1e:ff:ff",2,74,2,74,0,0
"04:00:a0:25:ff:ff",13,448,13,448,0,0
"04:00:a0:28:ff:ff",1,46,1,46,0,0
"04:00:a0:2e:ff:ff",5,182,5,182,0,0
"04:00:a0:30:ff:ff",3,108,3,108,0,0
"04:00:a0:32:ff:ff",12,420,1,46,11,374
"04:00:a0:36:00:00",1,38,0,0,1,38
"04:00:a0:36:c9:02",1,38,1,38,0,0
"04:00:a0:39:00:00",1,46,1,46,0,0
"04:00:a0:3a:ff:ff",1,46,1,46,0,0
"04:00:a0:3f:01:00",1,38,0,0,1,38
"04:00:a0:40:00:00",1,38,0,0,1,38
"04:00:a0:45:00:00",1,38,0,0,1,38
"04:00:a0:4b:ff:ff",3,108,3,108,0,0
"04:00:a0:53:ff:ff",24,804,21,702,3,102
"04:00:a0:56:ff:ff",15,516,15,516,0,0
"04:00:a0:5f:ff:ff",2,74,0,0,2,74
"04:00:a0:60:ff:ff",3,102,3,102,0,0
"04:00:a0:68:ff:ff",1,46,1,46,0,0
"04:00:a0:70:ff:ff",3,108,3,108,0,0
"04:00:a0:71:ff:ff",1,46,1,46,0,0
"04:00:a0:73:00:00",1,46,1,46,0,0
"04:00:a0:78:ff:ff",6,198,6,198,0,0
"04:00:a0:7b:ff:ff",4,136,4,136,0,0
"04:00:a0:7e:00:00",1,46,0,0,1,46
"04:00:a0:7f:00:00",1,46,0,0,1,46
"04:00:a0:80:ff:ff",2,74,0,0,2,74
"04:00:a0:82:00:00",1,46,0,0,1,46
"04:00:a0:83:ff:ff",2,74,2,74,0,0
"04:00:a0:88:ff:ff",3,114,3,114,0,0
"04:00:a0:8e:ff:ff",5,182,2,74,3,108
"04:00:a0:8f:ff:ff",4,136,4,136,0,0
"04:00:a0:90:ff:ff",1,46,1,46,0,0
"04:00:a0:91:ff:ff",7,226,7,226,0,0
"04:00:a0:95:ff:ff",1,46,1,46,0,0
"04:00:a0:98:ff:ff",3,108,3,108,0,0
"04:00:a0:99:ff:ff",9,324,2,74,7,250
"04:00:a0:9d:ff:ff",4,142,4,142,0,0
"04:00:a0:9f:ff:ff",1,46,1,46,0,0
"04:00:a0:aa:ff:ff",1,46,0,0,1,46
"04:00:a0:ae:ff:ff",1,46,1,46,0,0
"04:00:a0:b4:ff:ff",2,74,2,74,0,0
"04:00:a0:b5:ff:ff",2,74,2,74,0,0
"04:00:a0:b7:ff:ff",5,182,2,74,3,108
"04:00:a0:b8:ff:ff",1,46,1,46,0,0
"04:00:a0:b9:ff:ff",4,136,4,136,0,0
"04:00:a0:bb:ff:ff",2,74,2,74,0,0
"04:00:a0:be:ff:ff",4,142,0,0,4,142
"04:00:a0:bf:ff:ff",2,74,2,74,0,0
"04:00:a0:c0:ff:ff",13,418,13,418,0,0
"04:00:a0:c4:ff:ff",1,46,1,46,0,0
"04:00:a0:c6:ff:ff",3,108,3,108,0,0
"04:00:a0:c7:ff:ff",10,334,10,334,0,0
"04:00:a0:cd:ff:ff",3,108,3,108,0,0
"04:00:a0:cf:ff:ff",2,74,2,74,0,0
"04:00:a0:d2:ff:ff",3,108,3,108,0,0
"04:00:a0:d4:ff:ff",1,46,1,46,0,0
"04:00:a0:d7:ff:ff",3,108,3,108,0,0
"04:00:a0:d9:ff:ff",2,74,0,0,2,74
"04:00:a0:df:ff:ff",5,182,5,182,0,0
"04:00:a0:e3:ff:ff",3,108,3,108,0,0
"04:00:a0:f0:ff:ff",4,142,4,142,0,0
"04:00:b0:03:ff:ff",3,108,3,108,0,0
"04:00:b0:08:1a:7e",2,76,2,76,0,0
"04:00:b0:08:81:d8",2,76,2,76,0,0
"04:00:b0:09:2c:b0",3,114,3,114,0,0
"04:00:b0:09:81:d8",1,38,1,38,0,0
"04:00:b0:0a:81:d8",12,412,12,412,0,0
"04:00:b0:0a:ac:f2",2,76,2,76,0,0
"04:00:b0:0a:ff:ff",2,74,0,0,2,74
"04:00:b0:0b:9d:31",4,152,4,152,0,0
"04:00:b0:0c:ff:ff",3,108,0,0,3,108
"04:00:b0:0f:ff:ff",3,108,0,0,3,108
"04:00:b0:10:ff:ff",6,210,5,164,1,46
"04:00:b0:12:ff:ff",5,164,5,164,0,0
"04:00:b0:13:ff:ff",2,74,2,74,0,0
"04:00:b0:17:ff:ff",2,74,2,74,0,0
"04:00:b0:1c:ff:ff",1,46,0,0,1,46
"04:00:b0:1d:ff:ff",1,46,0,0,1,46
"04:00:b0:25:ff:ff",1,46,1,46,0,0
"04:00:b0:28:ff:ff",3,102,0,0,3,102
"04:00:b0:2b:ff:ff",1,46,0,0,1,46
"04:00:b0:30:00:00",1,46,1,46,0,0
"04:00:b0:30:ff:ff",3,108,0,0,3,108
"04:00:b0:32:ff:ff",2,80,2,80,0,0
"04:00:b0:33:00:00",1,38,0,0,1,38
"04:00:b0:37:00:00",1,46,0,0,1,46
"04:00:b0:38:00:00",2,76,0,0,2,76
"04:00:b0:3c:ff:ff",6,210,6,210,0,0
"04:00:b0:3d:ff:ff",1,46,0,0,1,46
"04:00:b0:40:00:00",1,38,0,0,1,38
"04:00:b0:43:28:94",1,38,1,38,0,0
"04:00:b0:46:ff:ff",3,108,3,108,0,0
"04:00:b0:48:ff:ff",3,102,3,102,0,0
"04:00:b0:4a:ff:ff",1,46,1,46,0,0
"04:00:b0:5e:ff:ff",5,164,0,0,5,164
"04:00:b0:62:ff:ff",3,108,3,108,0,0
"04:00:b0:64:ff:ff",1,46,1,46,0,0
"04:00:b0:65:ff:ff",3,108,3,108,0,0
"04:00:b0:66:ff:ff",1,46,1,46,0,0
"04:00:b0:69:ff:ff",1,46,1,46,0,0
"04:00:b0:6b:ff:ff",7,244,4,136,3,108
"04:00:b0:6d:ff:ff",3,108,3,108,0,0
"04:00:b0:73:00:00",2,74,2,74,0,0
"04:00:b0:7a:ff:ff",1,46,0,0,1,46
"04:00:b0:7c:ff:ff",4,136,4,136,0,0
"04:00:b0:7f:00:00",1,46,0,0,1,46
"04:00:b0:82:00:00",1,46,0,0,1,46
"04:00:b0:89:ff:ff",4,136,4,136,0,0
"04:00:b0:8e:ff:ff",3,102,3,102,0,0
"04:00:b0:91:ff:ff",2,74,2,74,0,0
"04:00:b0:97:ff:ff",5,170,5,170,0,0
"04:00:b0:99:ff:ff",3,108,3,108,0,0
"04:00:b0:9a:ff:ff",1,46,1,46,0,0
"04:00:b0:a0:ff:ff",3,108,3,108,0,0
"04:00:b0:a1:ff:ff",2,74,2,74,0,0
"04:00:b0:a6:ff:ff",3,108,0,0,3,108
"04:00:b0:a7:ff:ff",3,108,3,108,0,0
